<s> Bob Davie , Notre Dame , 0 , 0 , 2000 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2015 </s>
<s> 2015 , Brian Kelly , Notre Dame , 8 , FBS Independents </s>
<s> 2015 , Brian Kelly , Notre Dame , 8 , FBS Independents </s>
<s> 2015 , Brian Kelly , Notre Dame , 8 , FBS Independents </s>
<s> 2015 , Brian Kelly , Notre Dame , 8 , FBS Independents </s>
<s> 2015 , Brian Kelly , Notre Dame , 8 , FBS Independents </s>
<s> 2015 , Brian Kelly , Notre Dame , 8 , FBS Independents </s>
<s> 2015 , Brian Kelly , Notre Dame , 8 , FBS Independents </s>
<s> 2015 , Brian Kelly , Notre Dame , 8 , FBS Independents </s>
<s> 2015 , Brian Kelly , Notre Dame , 8 , FBS Independents </s>
<s> Brian Kelly , Notre Dame , 6 , FBS Independents , 2015 </s>
<s> Brian Kelly , Notre Dame , 6 , FBS Independents , 2015 </s>
<s> Brian Kelly , Notre Dame , 6 , FBS Independents , 2015 </s>
<s> Brian Kelly , Notre Dame , 6 , FBS Independents , 2015 </s>
<s> Brian Kelly , Notre Dame , 6 , FBS Independents , 2015 </s>
<s> Brian Kelly , Notre Dame , 6 , FBS Independents , 2015 </s>
<s> Brian Kelly , Notre Dame , 6 , FBS Independents , 2015 </s>
<s> Brian Kelly , Notre Dame , 6 , FBS Independents , 2015 </s>
<s> Brian Kelly , Notre Dame , 6 , FBS Independents , 2015 </s>
<s> Brian Kelly , Clemson , 2015 , FBS Independents , 6 </s>
<s> Brian Kelly , Clemson , 2015 , FBS Independents , 6 </s>
<s> Brian Kelly , Clemson , 2015 , FBS Independents , 6 </s>
<s> Brian Kelly , Clemson , 2015 , FBS Independents , 6 </s>
<s> Brian Kelly , Clemson , 2015 , FBS Independents , 6 </s>
<s> Brian Kelly , Clemson , 2015 , FBS Independents , 6 </s>
<s> Brian Kelly , Clemson , 2015 , FBS Independents , 6 </s>
<s> Brian Kelly , Clemson , 2015 , FBS Independents , 6 </s>
<s> Brian Kelly , Clemson , 2015 , FBS Independents , 6 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 15 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 15 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 15 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 15 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 15 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 15 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 15 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 15 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 15 </s>
<s> Brian Kelly , Notre Dame , 14 , FBS Independents , 2015 </s>
<s> Brian Kelly , Notre Dame , 14 , FBS Independents , 2015 </s>
<s> Brian Kelly , Notre Dame , 14 , FBS Independents , 2015 </s>
<s> Brian Kelly , Notre Dame , 14 , FBS Independents , 2015 </s>
<s> Brian Kelly , Notre Dame , 14 , FBS Independents , 2015 </s>
<s> Brian Kelly , Notre Dame , 14 , FBS Independents , 2015 </s>
<s> Brian Kelly , Notre Dame , 14 , FBS Independents , 2015 </s>
<s> Brian Kelly , Notre Dame , 14 , FBS Independents , 2015 </s>
<s> Brian Kelly , Notre Dame , 14 , FBS Independents , 2015 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 8 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 8 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 8 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 8 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 8 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 8 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 8 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 8 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 8 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 6 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 6 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 6 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 6 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 6 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 6 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 6 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 6 </s>
<s> Brian Kelly , Notre Dame , 2015 , FBS Independents , 6 </s>
<s> 2015 , Brian Kelly , Notre Dame , 5 , FBS Independents </s>
<s> 2015 , Brian Kelly , Notre Dame , 5 , FBS Independents </s>
<s> 2015 , Brian Kelly , Notre Dame , 5 , FBS Independents </s>
<s> 2015 , Brian Kelly , Notre Dame , 5 , FBS Independents </s>
<s> 2015 , Brian Kelly , Notre Dame , 5 , FBS Independents </s>
<s> 2015 , Brian Kelly , Notre Dame , 5 , FBS Independents </s>
<s> 2015 , Brian Kelly , Notre Dame , 5 , FBS Independents </s>
<s> 2015 , Brian Kelly , Notre Dame , 5 , FBS Independents </s>
<s> 2015 , Brian Kelly , Notre Dame , 5 , FBS Independents </s>
<s> Brian Kelly , Stanford , 2015 , FBS Independents , 4 </s>
<s> Brian Kelly , Stanford , 2015 , FBS Independents , 4 </s>
<s> Brian Kelly , Stanford , 2015 , FBS Independents , 4 </s>
<s> Brian Kelly , Stanford , 2015 , FBS Independents , 4 </s>
<s> Brian Kelly , Stanford , 2015 , FBS Independents , 4 </s>
<s> Brian Kelly , Stanford , 2015 , FBS Independents , 4 </s>
<s> Brian Kelly , Stanford , 2015 , FBS Independents , 4 </s>
<s> Brian Kelly , Stanford , 2015 , FBS Independents , 4 </s>
<s> Brian Kelly , Stanford , 2015 , FBS Independents , 4 </s>
<s> Brian Kelly , Texas , 2016 , FBS Independents , 10 </s>
<s> Brian Kelly , Texas , 2016 , FBS Independents , 10 </s>
<s> Brian Kelly , Texas , 2016 , FBS Independents , 10 </s>
<s> Brian Kelly , Texas , 2016 , FBS Independents , 10 </s>
<s> Brian Kelly , Texas , 2016 , FBS Independents , 10 </s>
<s> Brian Kelly , Texas , 2016 , FBS Independents , 10 </s>
<s> Brian Kelly , Texas , 2016 , FBS Independents , 10 </s>
<s> Brian Kelly , Texas , 2016 , FBS Independents , 10 </s>
<s> Brian Kelly , Texas , 2016 , FBS Independents , 10 </s>
<s> Brian Kelly , Notre Dame , 18 , FBS Independents , 2016 </s>
<s> Brian Kelly , Notre Dame , 18 , FBS Independents , 2016 </s>
<s> Brian Kelly , Notre Dame , 18 , FBS Independents , 2016 </s>
<s> Brian Kelly , Notre Dame , 18 , FBS Independents , 2016 </s>
<s> Brian Kelly , Notre Dame , 18 , FBS Independents , 2016 </s>
<s> Brian Kelly , Notre Dame , 18 , FBS Independents , 2016 </s>
<s> Brian Kelly , Notre Dame , 18 , FBS Independents , 2016 </s>
<s> Brian Kelly , Notre Dame , 18 , FBS Independents , 2016 </s>
<s> Brian Kelly , Notre Dame , 18 , FBS Independents , 2016 </s>
<s> Brian Kelly , Michigan State , 2016 , FBS Independents , 18 </s>
<s> Brian Kelly , Michigan State , 2016 , FBS Independents , 18 </s>
<s> Brian Kelly , Michigan State , 2016 , FBS Independents , 18 </s>
<s> Brian Kelly , Michigan State , 2016 , FBS Independents , 18 </s>
<s> Brian Kelly , Michigan State , 2016 , FBS Independents , 18 </s>
<s> Brian Kelly , Michigan State , 2016 , FBS Independents , 18 </s>
<s> Brian Kelly , Michigan State , 2016 , FBS Independents , 18 </s>
<s> Brian Kelly , Michigan State , 2016 , FBS Independents , 18 </s>
<s> Brian Kelly , Michigan State , 2016 , FBS Independents , 18 </s>
<s> Brian Kelly , Duke , 0 , 0 , 2016 </s>
<s> Brian Kelly , Duke , 0 , 0 , 2016 </s>
<s> Brian Kelly , Duke , 0 , 0 , 2016 </s>
<s> Brian Kelly , Duke , 0 , 0 , 2016 </s>
<s> Brian Kelly , Duke , 0 , 0 , 2016 </s>
<s> Brian Kelly , Duke , 0 , 0 , 2016 </s>
<s> Brian Kelly , Duke , 0 , 0 , 2016 </s>
<s> Brian Kelly , Duke , 0 , 0 , 2016 </s>
<s> Brian Kelly , Duke , 0 , 0 , 2016 </s>
<s> Brian Kelly , Notre Dame , 2016 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2016 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2016 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2016 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2016 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2016 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2016 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2016 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2016 , 0 , 0 </s>
<s> 2016 , Brian Kelly , NC State , 0 , 0 </s>
<s> 2016 , Brian Kelly , NC State , 0 , 0 </s>
<s> 2016 , Brian Kelly , NC State , 0 , 0 </s>
<s> 2016 , Brian Kelly , NC State , 0 , 0 </s>
<s> 2016 , Brian Kelly , NC State , 0 , 0 </s>
<s> 2016 , Brian Kelly , NC State , 0 , 0 </s>
<s> 2016 , Brian Kelly , NC State , 0 , 0 </s>
<s> 2016 , Brian Kelly , NC State , 0 , 0 </s>
<s> 2016 , Brian Kelly , NC State , 0 , 0 </s>
<s> Brian Kelly , Stanford , 0 , 0 , 2016 </s>
<s> Brian Kelly , Stanford , 0 , 0 , 2016 </s>
<s> Brian Kelly , Stanford , 0 , 0 , 2016 </s>
<s> Brian Kelly , Stanford , 0 , 0 , 2016 </s>
<s> Brian Kelly , Stanford , 0 , 0 , 2016 </s>
<s> Brian Kelly , Stanford , 0 , 0 , 2016 </s>
<s> Brian Kelly , Stanford , 0 , 0 , 2016 </s>
<s> Brian Kelly , Stanford , 0 , 0 , 2016 </s>
<s> Brian Kelly , Stanford , 0 , 0 , 2016 </s>
<s> Brian Kelly , Notre Dame , 2016 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2016 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2016 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2016 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2016 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2016 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2016 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2016 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2016 , 0 , 0 </s>
<s> Brian Kelly , Navy , 0 , 0 , 2016 </s>
<s> Brian Kelly , Navy , 0 , 0 , 2016 </s>
<s> Brian Kelly , Navy , 0 , 0 , 2016 </s>
<s> Brian Kelly , Navy , 0 , 0 , 2016 </s>
<s> Brian Kelly , Navy , 0 , 0 , 2016 </s>
<s> Brian Kelly , Navy , 0 , 0 , 2016 </s>
<s> Brian Kelly , Navy , 0 , 0 , 2016 </s>
<s> Brian Kelly , Navy , 0 , 0 , 2016 </s>
<s> Brian Kelly , Navy , 0 , 0 , 2016 </s>
<s> 2016 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2016 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2016 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2016 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2016 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2016 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2016 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2016 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2016 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> Brian Kelly , Virginia Tech , 2016 , 0 , 0 </s>
<s> Brian Kelly , Virginia Tech , 2016 , 0 , 0 </s>
<s> Brian Kelly , Virginia Tech , 2016 , 0 , 0 </s>
<s> Brian Kelly , Virginia Tech , 2016 , 0 , 0 </s>
<s> Brian Kelly , Virginia Tech , 2016 , 0 , 0 </s>
<s> Brian Kelly , Virginia Tech , 2016 , 0 , 0 </s>
<s> Brian Kelly , Virginia Tech , 2016 , 0 , 0 </s>
<s> Brian Kelly , Virginia Tech , 2016 , 0 , 0 </s>
<s> Brian Kelly , Virginia Tech , 2016 , 0 , 0 </s>
<s> Brian Kelly , USC , 0 , 0 , 2016 </s>
<s> Brian Kelly , USC , 0 , 0 , 2016 </s>
<s> Brian Kelly , USC , 0 , 0 , 2016 </s>
<s> Brian Kelly , USC , 0 , 0 , 2016 </s>
<s> Brian Kelly , USC , 0 , 0 , 2016 </s>
<s> Brian Kelly , USC , 0 , 0 , 2016 </s>
<s> Brian Kelly , USC , 0 , 0 , 2016 </s>
<s> Brian Kelly , USC , 0 , 0 , 2016 </s>
<s> Brian Kelly , USC , 0 , 0 , 2016 </s>
<s> 2017 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2017 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2017 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2017 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2017 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2017 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2017 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2017 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2017 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> Brian Kelly , Georgia , 2017 , FBS Independents , 24 </s>
<s> Brian Kelly , Georgia , 2017 , FBS Independents , 24 </s>
<s> Brian Kelly , Georgia , 2017 , FBS Independents , 24 </s>
<s> Brian Kelly , Georgia , 2017 , FBS Independents , 24 </s>
<s> Brian Kelly , Georgia , 2017 , FBS Independents , 24 </s>
<s> Brian Kelly , Georgia , 2017 , FBS Independents , 24 </s>
<s> Brian Kelly , Georgia , 2017 , FBS Independents , 24 </s>
<s> Brian Kelly , Georgia , 2017 , FBS Independents , 24 </s>
<s> Brian Kelly , Georgia , 2017 , FBS Independents , 24 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2017 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2017 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2017 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2017 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2017 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2017 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2017 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2017 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2017 </s>
<s> 2017 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2017 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2017 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2017 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2017 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2017 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2017 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2017 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2017 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 22 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 22 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 22 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 22 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 22 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 22 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 22 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 22 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 22 </s>
<s> 2017 , Brian Kelly , Notre Dame , 21 , FBS Independents </s>
<s> 2017 , Brian Kelly , Notre Dame , 21 , FBS Independents </s>
<s> 2017 , Brian Kelly , Notre Dame , 21 , FBS Independents </s>
<s> 2017 , Brian Kelly , Notre Dame , 21 , FBS Independents </s>
<s> 2017 , Brian Kelly , Notre Dame , 21 , FBS Independents </s>
<s> 2017 , Brian Kelly , Notre Dame , 21 , FBS Independents </s>
<s> 2017 , Brian Kelly , Notre Dame , 21 , FBS Independents </s>
<s> 2017 , Brian Kelly , Notre Dame , 21 , FBS Independents </s>
<s> 2017 , Brian Kelly , Notre Dame , 21 , FBS Independents </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 13 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 13 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 13 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 13 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 13 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 13 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 13 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 13 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 13 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 5 , FBS Independents , 2017 </s>
<s> Brian Kelly , Notre Dame , 5 , FBS Independents , 2017 </s>
<s> Brian Kelly , Notre Dame , 5 , FBS Independents , 2017 </s>
<s> Brian Kelly , Notre Dame , 5 , FBS Independents , 2017 </s>
<s> Brian Kelly , Notre Dame , 5 , FBS Independents , 2017 </s>
<s> Brian Kelly , Notre Dame , 5 , FBS Independents , 2017 </s>
<s> Brian Kelly , Notre Dame , 5 , FBS Independents , 2017 </s>
<s> Brian Kelly , Notre Dame , 5 , FBS Independents , 2017 </s>
<s> Brian Kelly , Notre Dame , 5 , FBS Independents , 2017 </s>
<s> Brian Kelly , Miami , 3 , FBS Independents , 2017 </s>
<s> Brian Kelly , Miami , 3 , FBS Independents , 2017 </s>
<s> Brian Kelly , Miami , 3 , FBS Independents , 2017 </s>
<s> Brian Kelly , Miami , 3 , FBS Independents , 2017 </s>
<s> Brian Kelly , Miami , 3 , FBS Independents , 2017 </s>
<s> Brian Kelly , Miami , 3 , FBS Independents , 2017 </s>
<s> Brian Kelly , Miami , 3 , FBS Independents , 2017 </s>
<s> Brian Kelly , Miami , 3 , FBS Independents , 2017 </s>
<s> Brian Kelly , Miami , 3 , FBS Independents , 2017 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2017 , FBS Independents , 9 </s>
<s> 2017 , Brian Kelly , Stanford , 9 , FBS Independents </s>
<s> 2017 , Brian Kelly , Stanford , 9 , FBS Independents </s>
<s> 2017 , Brian Kelly , Stanford , 9 , FBS Independents </s>
<s> 2017 , Brian Kelly , Stanford , 9 , FBS Independents </s>
<s> 2017 , Brian Kelly , Stanford , 9 , FBS Independents </s>
<s> 2017 , Brian Kelly , Stanford , 9 , FBS Independents </s>
<s> 2017 , Brian Kelly , Stanford , 9 , FBS Independents </s>
<s> 2017 , Brian Kelly , Stanford , 9 , FBS Independents </s>
<s> 2017 , Brian Kelly , Stanford , 9 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 12 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 12 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 12 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 12 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 12 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 12 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 12 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 12 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 12 , FBS Independents </s>
<s> Brian Kelly , Notre Dame , 8 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 8 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 8 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 8 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 8 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 8 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 8 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 8 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 8 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 8 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 8 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 8 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 8 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 8 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 8 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 8 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 8 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 8 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 2018 , FBS Independents , 8 </s>
<s> Brian Kelly , Notre Dame , 2018 , FBS Independents , 8 </s>
<s> Brian Kelly , Notre Dame , 2018 , FBS Independents , 8 </s>
<s> Brian Kelly , Notre Dame , 2018 , FBS Independents , 8 </s>
<s> Brian Kelly , Notre Dame , 2018 , FBS Independents , 8 </s>
<s> Brian Kelly , Notre Dame , 2018 , FBS Independents , 8 </s>
<s> Brian Kelly , Notre Dame , 2018 , FBS Independents , 8 </s>
<s> Brian Kelly , Notre Dame , 2018 , FBS Independents , 8 </s>
<s> Brian Kelly , Notre Dame , 2018 , FBS Independents , 8 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents </s>
<s> Brian Kelly , Notre Dame , 6 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 6 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 6 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 6 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 6 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 6 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 6 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 6 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 6 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 2018 , FBS Independents , 5 </s>
<s> Brian Kelly , Notre Dame , 2018 , FBS Independents , 5 </s>
<s> Brian Kelly , Notre Dame , 2018 , FBS Independents , 5 </s>
<s> Brian Kelly , Notre Dame , 2018 , FBS Independents , 5 </s>
<s> Brian Kelly , Notre Dame , 2018 , FBS Independents , 5 </s>
<s> Brian Kelly , Notre Dame , 2018 , FBS Independents , 5 </s>
<s> Brian Kelly , Notre Dame , 2018 , FBS Independents , 5 </s>
<s> Brian Kelly , Notre Dame , 2018 , FBS Independents , 5 </s>
<s> Brian Kelly , Notre Dame , 2018 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> Brian Kelly , Notre Dame , 3 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 3 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 3 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 3 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 3 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 3 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 3 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 3 , FBS Independents , 2018 </s>
<s> Brian Kelly , Notre Dame , 3 , FBS Independents , 2018 </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
