<s> 2000 , Bob Davie , Notre Dame , 0 , 0 , 14 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 17 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 17 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 11 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 11 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 11 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 11 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 11 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 11 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 11 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 11 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 11 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 11 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 11 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 11 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 11 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 11 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 11 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 11 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 11 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 11 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 11 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 11 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 11 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 11 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 11 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 11 </s>
<s> 2001 , Bob Davie , Boston College , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Boston College , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Boston College , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Boston College , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Boston College , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Boston College , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Boston College , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Boston College , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Boston College , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Boston College , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Boston College , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Boston College , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Boston College , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Boston College , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Boston College , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Boston College , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Boston College , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Boston College , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Boston College , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Boston College , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Boston College , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Boston College , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Boston College , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Boston College , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Tennessee , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Tennessee , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Tennessee , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Tennessee , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Tennessee , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Tennessee , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Tennessee , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Tennessee , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Tennessee , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Tennessee , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Tennessee , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Tennessee , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Tennessee , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Tennessee , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Tennessee , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Tennessee , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Tennessee , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Tennessee , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Tennessee , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Tennessee , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Tennessee , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Tennessee , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Tennessee , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Tennessee , 0 , 0 , 10 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 18 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 18 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 18 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 18 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 18 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 18 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 18 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 18 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 18 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 18 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 18 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 18 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 18 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 18 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 18 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 18 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 18 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 18 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 18 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 18 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 18 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 18 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 18 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 18 </s>
<s> 2001 , Bob Davie , Stanford , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Stanford , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Stanford , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Stanford , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Stanford , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Stanford , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Stanford , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Stanford , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Stanford , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Stanford , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Stanford , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Stanford , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Stanford , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Stanford , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Stanford , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Stanford , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Stanford , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Stanford , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Stanford , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Stanford , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Stanford , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Stanford , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Stanford , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Stanford , 0 , 0 , 4 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 6 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 6 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 6 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 6 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 6 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 6 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 6 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 6 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 6 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 6 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 6 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 6 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 6 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 6 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 6 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 6 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 6 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 6 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 6 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 6 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 6 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 6 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 6 </s>
<s> 2001 , Bob Davie , Notre Dame , 0 , 0 , 6 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 0 , 0 , 22 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 0 , 0 , 22 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 0 , 0 , 22 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 0 , 0 , 22 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 0 , 0 , 22 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 0 , 0 , 22 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 0 , 0 , 22 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 0 , 0 , 22 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 0 , 0 , 22 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 0 , 0 , 22 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 0 , 0 , 22 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 0 , 0 , 22 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 0 , 0 , 22 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 0 , 0 , 22 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 0 , 0 , 22 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 0 , 0 , 22 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 0 , 0 , 22 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 0 , 0 , 22 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 0 , 0 , 22 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 0 , 0 , 22 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 0 , 0 , 22 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 0 , 0 , 22 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 0 , 0 , 22 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 0 , 0 , 22 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 23 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 23 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 23 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 23 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 23 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 23 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 23 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 23 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 23 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 23 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 23 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 23 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 23 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 23 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 23 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 23 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 23 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 23 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 23 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 23 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 23 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 23 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 23 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 23 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 20 , FBS Independents , 2 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 20 , FBS Independents , 2 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 20 , FBS Independents , 2 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 20 , FBS Independents , 2 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 20 , FBS Independents , 2 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 20 , FBS Independents , 2 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 20 , FBS Independents , 2 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 20 , FBS Independents , 2 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 20 , FBS Independents , 2 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 20 , FBS Independents , 2 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 20 , FBS Independents , 2 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 20 , FBS Independents , 2 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 20 , FBS Independents , 2 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 20 , FBS Independents , 2 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 20 , FBS Independents , 2 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 20 , FBS Independents , 2 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 20 , FBS Independents , 2 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 20 , FBS Independents , 2 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 20 , FBS Independents , 2 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 20 , FBS Independents , 2 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 20 , FBS Independents , 2 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 20 , FBS Independents , 2 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 20 , FBS Independents , 2 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 20 , FBS Independents , 2 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 12 , FBS Independents , 4 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 12 , FBS Independents , 4 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 12 , FBS Independents , 4 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 12 , FBS Independents , 4 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 12 , FBS Independents , 4 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 12 , FBS Independents , 4 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 12 , FBS Independents , 4 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 12 , FBS Independents , 4 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 12 , FBS Independents , 4 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 12 , FBS Independents , 4 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 12 , FBS Independents , 4 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 12 , FBS Independents , 4 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 12 , FBS Independents , 4 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 12 , FBS Independents , 4 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 12 , FBS Independents , 4 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 12 , FBS Independents , 4 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 12 , FBS Independents , 4 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 12 , FBS Independents , 4 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 12 , FBS Independents , 4 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 12 , FBS Independents , 4 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 12 , FBS Independents , 4 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 12 , FBS Independents , 4 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 12 , FBS Independents , 4 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 12 , FBS Independents , 4 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 9 , FBS Independents , 24 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 9 , FBS Independents , 24 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 9 , FBS Independents , 24 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 9 , FBS Independents , 24 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 9 , FBS Independents , 24 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 9 , FBS Independents , 24 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 9 , FBS Independents , 24 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 9 , FBS Independents , 24 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 9 , FBS Independents , 24 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 9 , FBS Independents , 24 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 9 , FBS Independents , 24 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 9 , FBS Independents , 24 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 9 , FBS Independents , 24 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 9 , FBS Independents , 24 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 9 , FBS Independents , 24 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 9 , FBS Independents , 24 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 9 , FBS Independents , 24 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 9 , FBS Independents , 24 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 9 , FBS Independents , 24 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 9 , FBS Independents , 24 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 9 , FBS Independents , 24 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 9 , FBS Independents , 24 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 9 , FBS Independents , 24 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 9 , FBS Independents , 24 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 7 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 7 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 7 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 7 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 7 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 7 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 7 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 7 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 7 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 7 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 7 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 7 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 7 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 7 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 7 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 7 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 7 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 7 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 7 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 7 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 7 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 7 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 7 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 7 , FBS Independents , 7 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 6 , FBS Independents , 10 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 6 , FBS Independents , 10 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 6 , FBS Independents , 10 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 6 , FBS Independents , 10 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 6 , FBS Independents , 10 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 6 , FBS Independents , 10 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 6 , FBS Independents , 10 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 6 , FBS Independents , 10 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 6 , FBS Independents , 10 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 6 , FBS Independents , 10 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 6 , FBS Independents , 10 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 6 , FBS Independents , 10 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 6 , FBS Independents , 10 </s>
<s> 2002 , Tyrone Willingham , Notre Dame , 6 , FBS Independents , 10 </s>
